TweetID,Date,Month,DayOfWeek,Hour,Topic,Hashtag,Sentiment,SentimentScore,Language,Device,Source,Likes,Retweets,Replies,Impressions,Verified,FollowerCount
TW101610,2023-04-22,Apr 2023,Saturday,14,Politics,#Government,Positive,0.513,English,Mobile,iPhone,49,8,10,250,0,989
TW101611,2023-08-13,Aug 2023,Sunday,0,Gaming,#Xbox,Neutral,-0.061,English,Web,Android,15,2,2,1958,0,121
TW101612,2023-07-24,Jul 2023,Monday,16,Fashion,#OOTD,Negative,-0.191,French,Desktop,iPhone,15,4,3,1509,0,41
TW101613,2023-07-25,Jul 2023,Tuesday,15,Gaming,#Esports,Positive,0.788,English,Web,iPhone,1,0,0,165,1,97
TW101614,2023-06-26,Jun 2023,Monday,22,Technology,#Tech,Neutral,0.084,English,Mobile,iPhone,65,12,10,755,0,627
TW101615,2023-12-25,Dec 2023,Monday,18,Fashion,#Designer,Positive,0.155,English,Mobile,TweetDeck,33,11,7,845,1,2292
TW101616,2023-02-26,Feb 2023,Sunday,14,Entertainment,#Hollywood,Negative,-0.995,Portuguese,Mobile,iPhone,32,5,7,37,0,676
TW101617,2023-12-05,Dec 2023,Tuesday,20,Sports,#Cricket,Negative,-0.789,French,Mobile,Buffer,29,4,1,386,0,253
TW101618,2023-11-05,Nov 2023,Sunday,18,Climate,#SaveEarth,Negative,-0.536,French,Web,Buffer,4,1,0,419,1,1032
TW101619,2023-08-09,Aug 2023,Wednesday,11,Climate,#ClimateChange,Negative,-0.699,Hindi,Desktop,Buffer,32,7,3,223,0,2304
TW101620,2023-11-02,Nov 2023,Thursday,8,Music,#Playlist,Positive,0.612,English,Web,Twitter Web,47,9,9,58,0,3771
TW101621,2023-02-27,Feb 2023,Monday,11,Sports,#Olympics,Neutral,0.094,English,Desktop,Twitter Web,13,2,3,529,0,325
TW101622,2023-05-13,May 2023,Saturday,16,Sports,#FIFA,Positive,0.643,Spanish,API,Android,52,13,10,1005,0,659
TW101623,2023-12-05,Dec 2023,Tuesday,13,Movies,#Movies,Negative,-0.28,English,Mobile,iPhone,37,11,9,495,0,2349
TW101624,2023-04-27,Apr 2023,Thursday,22,Economy,#Bitcoin,Neutral,-0.016,Spanish,Mobile,Twitter Web,30,11,7,196,0,1527
TW101625,2023-09-22,Sep 2023,Friday,7,Climate,#Sustainability,Negative,-0.679,Portuguese,Web,Android,4,0,0,486,0,1540
TW101626,2023-11-18,Nov 2023,Saturday,19,Food,#Foodie,Neutral,0.031,English,Mobile,Android,20,2,3,629,0,1854
TW101627,2023-08-24,Aug 2023,Thursday,8,Fashion,#Trends,Negative,-0.258,Spanish,Desktop,iPhone,61,10,8,956,0,328
TW101628,2023-11-16,Nov 2023,Thursday,19,Food,#Cooking,Negative,-0.433,English,Mobile,Twitter Web,20,6,3,26,0,621
TW101629,2023-08-09,Aug 2023,Wednesday,18,Economy,#Stock,Negative,-0.457,English,Desktop,TweetDeck,19,5,2,787,0,562
TW101630,2023-08-14,Aug 2023,Monday,13,Food,#Cooking,Positive,0.607,Hindi,Mobile,Android,44,14,2,750,0,1137
TW101631,2023-11-05,Nov 2023,Sunday,7,Fashion,#Style,Positive,0.972,Spanish,Web,iPhone,28,9,5,58,0,5722
TW101632,2023-04-21,Apr 2023,Friday,10,Gaming,#Minecraft,Neutral,0.037,English,Mobile,iPhone,1,0,0,730,0,268
TW101633,2023-09-05,Sep 2023,Tuesday,11,Movies,#Review,Negative,-0.835,Hindi,Mobile,iPhone,2,0,0,448,0,62
TW101634,2023-06-17,Jun 2023,Saturday,2,Fashion,#Fashion,Positive,0.312,English,Web,iPhone,109,43,5,1715,0,237
TW101635,2023-06-24,Jun 2023,Saturday,19,Music,#Music,Negative,-0.77,Spanish,Web,Android,121,46,29,1065,0,82
TW101636,2023-08-28,Aug 2023,Monday,1,Politics,#Vote,Positive,0.79,English,Mobile,iPhone,51,6,8,855,1,188
TW101637,2023-07-11,Jul 2023,Tuesday,15,Sports,#NBA,Positive,0.419,Spanish,Mobile,iPhone,43,14,4,549,1,168
TW101638,2023-12-10,Dec 2023,Sunday,9,Climate,#ClimateChange,Neutral,0.055,English,Mobile,Twitter Web,24,7,3,1543,1,1377
TW101639,2023-01-27,Jan 2023,Friday,22,Health,#Health,Positive,0.577,English,Mobile,Twitter Web,22,6,3,442,0,285
TW101640,2023-07-22,Jul 2023,Saturday,21,Economy,#Stock,Negative,-0.471,French,Mobile,iPhone,8,1,0,245,1,158
TW101641,2023-01-18,Jan 2023,Wednesday,7,Health,#Covid,Negative,-0.335,English,Mobile,iPhone,18,2,2,124,0,10
TW101642,2023-04-30,Apr 2023,Sunday,2,Movies,#Movies,Neutral,0.078,Spanish,Mobile,Android,1,0,0,146,1,214
TW101643,2023-02-01,Feb 2023,Wednesday,9,Health,#Fitness,Neutral,0.068,Spanish,API,iPhone,15,4,3,1076,0,1127
TW101644,2023-09-15,Sep 2023,Friday,3,Economy,#Stock,Positive,0.55,English,Mobile,Android,124,25,27,1165,1,614
TW101645,2023-01-10,Jan 2023,Tuesday,18,Music,#Playlist,Positive,0.934,English,Mobile,iPhone,15,4,3,578,0,1192
TW101646,2023-03-12,Mar 2023,Sunday,18,Food,#Foodie,Positive,0.717,English,Mobile,Twitter Web,16,1,3,364,0,2721
TW101647,2023-09-13,Sep 2023,Wednesday,16,Gaming,#Minecraft,Positive,0.638,English,Mobile,iPhone,136,38,31,293,0,830
TW101648,2023-11-08,Nov 2023,Wednesday,15,Movies,#Movies,Negative,-0.642,English,Desktop,Twitter Web,56,9,11,759,0,196
TW101649,2023-04-29,Apr 2023,Saturday,14,Climate,#ClimateChange,Negative,-0.201,English,Web,iPhone,107,38,18,854,0,637
TW101650,2023-04-28,Apr 2023,Friday,22,Movies,#Cinema,Positive,0.603,English,Mobile,Android,82,12,5,362,0,598
TW101651,2023-09-28,Sep 2023,Thursday,7,Economy,#Economy,Positive,0.862,English,Web,Buffer,50,10,9,423,0,1190
TW101652,2023-10-06,Oct 2023,Friday,21,Politics,#Election,Negative,-0.103,Hindi,Web,Buffer,35,10,5,1012,0,82
TW101653,2023-11-05,Nov 2023,Sunday,4,Politics,#Democracy,Positive,0.592,English,Desktop,Twitter Web,153,60,7,213,0,1076
TW101654,2023-12-25,Dec 2023,Monday,9,Technology,#MachineLearning,Positive,0.299,Spanish,Web,Android,31,9,6,180,0,1153
TW101655,2023-08-10,Aug 2023,Thursday,14,Economy,#Finance,Positive,0.491,English,Web,TweetDeck,114,13,12,193,0,1755
TW101656,2023-06-30,Jun 2023,Friday,23,Movies,#Cinema,Positive,0.391,Portuguese,Web,TweetDeck,7,2,0,262,0,2110
TW101657,2023-02-10,Feb 2023,Friday,11,Music,#Spotify,Positive,0.95,French,Mobile,Android,10,3,0,142,0,241
TW101658,2023-07-29,Jul 2023,Saturday,19,Economy,#Economy,Positive,0.464,Hindi,Web,iPhone,5,1,0,105,0,880
TW101659,2023-05-14,May 2023,Sunday,18,Health,#Covid,Negative,-0.187,Portuguese,Desktop,iPhone,37,12,7,857,0,3089
TW101660,2023-07-08,Jul 2023,Saturday,20,Sports,#Cricket,Positive,0.861,Spanish,Mobile,Twitter Web,0,0,0,43,0,120
TW101661,2023-04-28,Apr 2023,Friday,1,Sports,#Olympics,Negative,-0.108,English,Web,iPhone,10,3,1,1397,0,814
TW101662,2023-05-10,May 2023,Wednesday,8,Technology,#Python,Positive,0.429,English,Web,iPhone,6,0,1,108,0,1086
TW101663,2023-08-06,Aug 2023,Sunday,22,Music,#Playlist,Negative,-0.69,Spanish,Web,Twitter Web,2,0,0,230,0,10
TW101664,2023-03-30,Mar 2023,Thursday,7,Technology,#MachineLearning,Negative,-0.473,English,Mobile,Android,15,5,2,138,0,664
TW101665,2023-12-30,Dec 2023,Saturday,7,Gaming,#Minecraft,Neutral,-0.076,Hindi,Mobile,Android,30,3,4,1030,0,2172
TW101666,2023-01-24,Jan 2023,Tuesday,4,Food,#Food,Positive,0.374,Spanish,Desktop,Twitter Web,132,46,6,553,0,331
TW101667,2023-05-10,May 2023,Wednesday,10,Music,#NewSong,Positive,0.339,Portuguese,Mobile,Twitter Web,51,5,10,127,0,1218
TW101668,2023-09-28,Sep 2023,Thursday,22,Climate,#Green,Positive,0.112,French,Desktop,Android,14,1,3,50,0,130
TW101669,2023-10-14,Oct 2023,Saturday,13,Economy,#Finance,Neutral,-0.05,Hindi,Mobile,Twitter Web,9,2,1,169,0,12
TW101670,2023-11-04,Nov 2023,Saturday,22,Sports,#Olympics,Positive,0.595,Hindi,Desktop,TweetDeck,14,1,1,1769,0,1226
TW101671,2023-06-16,Jun 2023,Friday,22,Fashion,#Style,Positive,0.456,English,Mobile,iPhone,52,14,3,192,0,383
TW101672,2023-10-12,Oct 2023,Thursday,12,Music,#Playlist,Negative,-0.356,English,Mobile,Android,5,1,0,806,0,742
TW101673,2023-04-02,Apr 2023,Sunday,17,Movies,#Movies,Neutral,-0.039,Spanish,Mobile,Twitter Web,22,7,2,572,0,910
TW101674,2023-03-26,Mar 2023,Sunday,1,Entertainment,#Bollywood,Negative,-0.315,English,Desktop,Twitter Web,19,4,2,56,0,509
TW101675,2023-06-02,Jun 2023,Friday,17,Movies,#BoxOffice,Positive,0.758,Hindi,Mobile,Twitter Web,32,12,3,647,0,1712
TW101676,2023-11-27,Nov 2023,Monday,4,Sports,#NBA,Positive,0.219,English,Web,iPhone,12,1,1,800,0,418
TW101677,2023-12-05,Dec 2023,Tuesday,16,Politics,#Vote,Positive,0.635,Hindi,Mobile,TweetDeck,28,8,2,514,0,2705
TW101678,2023-12-21,Dec 2023,Thursday,13,Entertainment,#Hollywood,Negative,-0.186,English,Web,Twitter Web,15,3,3,541,0,3847
TW101679,2023-12-24,Dec 2023,Sunday,1,Climate,#COP28,Neutral,-0.069,English,Web,Android,5,1,1,172,1,118
TW101680,2023-07-22,Jul 2023,Saturday,9,Food,#Foodie,Negative,-0.493,English,Mobile,iPhone,24,8,3,32,0,783
TW101681,2023-12-19,Dec 2023,Tuesday,13,Entertainment,#Netflix,Positive,0.605,Hindi,Mobile,Twitter Web,179,68,17,247,0,1352
TW101682,2023-09-01,Sep 2023,Friday,19,Movies,#Movies,Neutral,-0.034,English,Mobile,Twitter Web,11,3,1,14,0,387
TW101683,2023-11-02,Nov 2023,Thursday,7,Sports,#FIFA,Neutral,-0.072,Portuguese,Mobile,Android,15,1,2,52,0,100
TW101684,2023-04-08,Apr 2023,Saturday,6,Technology,#MachineLearning,Negative,-0.259,French,Mobile,Android,9,2,0,684,0,541
TW101685,2023-07-28,Jul 2023,Friday,18,Technology,#ChatGPT,Neutral,-0.089,English,API,Buffer,7,2,1,358,0,1298
TW101686,2023-01-23,Jan 2023,Monday,5,Music,#Music,Neutral,-0.043,English,Mobile,Android,12,2,1,288,0,669
TW101687,2023-10-16,Oct 2023,Monday,2,Entertainment,#Netflix,Positive,0.346,Hindi,Web,TweetDeck,10,3,1,154,0,946
TW101688,2023-07-18,Jul 2023,Tuesday,23,Economy,#Inflation,Neutral,0.064,English,Mobile,Android,32,12,1,249,0,2545
TW101689,2023-09-23,Sep 2023,Saturday,9,Movies,#Review,Negative,-0.246,English,API,Android,8,2,0,649,0,198
TW101690,2023-04-14,Apr 2023,Friday,10,Fashion,#Style,Positive,0.818,English,Mobile,Android,85,21,8,544,0,1071
TW101691,2023-03-21,Mar 2023,Tuesday,21,Climate,#SaveEarth,Positive,0.764,English,Desktop,Android,61,18,15,317,0,1634
TW101692,2023-08-20,Aug 2023,Sunday,12,Sports,#NBA,Neutral,-0.035,English,Web,Twitter Web,16,6,3,269,0,645
TW101693,2023-03-14,Mar 2023,Tuesday,15,Technology,#MachineLearning,Negative,-0.264,French,API,TweetDeck,57,15,8,260,0,614
TW101694,2023-06-05,Jun 2023,Monday,2,Sports,#FIFA,Positive,0.324,Spanish,Mobile,Twitter Web,85,14,17,815,0,311
TW101695,2023-09-04,Sep 2023,Monday,18,Gaming,#Xbox,Negative,-0.537,English,Mobile,Buffer,11,4,2,138,0,31
TW101696,2023-06-28,Jun 2023,Wednesday,16,Food,#Food,Neutral,0.064,English,Mobile,Android,6,1,1,711,0,4179
TW101697,2023-07-11,Jul 2023,Tuesday,5,Entertainment,#Netflix,Positive,0.786,English,Desktop,iPhone,37,9,6,830,1,1181
TW101698,2023-04-12,Apr 2023,Wednesday,10,Politics,#Government,Negative,-0.122,French,Desktop,Android,73,23,9,201,1,640
TW101699,2023-12-17,Dec 2023,Sunday,19,Entertainment,#Netflix,Negative,-0.227,Hindi,Mobile,Twitter Web,71,28,13,1314,0,2490
TW101700,2023-04-09,Apr 2023,Sunday,4,Music,#Playlist,Positive,0.904,Portuguese,Mobile,Twitter Web,101,30,12,1588,0,1126
TW101701,2023-03-14,Mar 2023,Tuesday,3,Politics,#Democracy,Neutral,-0.025,English,Mobile,iPhone,16,4,1,257,1,490
TW101702,2023-06-30,Jun 2023,Friday,23,Economy,#Stock,Neutral,-0.049,English,Web,Buffer,5,1,0,931,0,1030
TW101703,2023-03-20,Mar 2023,Monday,5,Music,#NewSong,Negative,-0.539,Portuguese,Mobile,Android,8,2,1,4198,0,1195
TW101704,2023-06-15,Jun 2023,Thursday,19,Sports,#Olympics,Positive,0.882,English,Mobile,iPhone,21,5,2,161,0,1169
TW101705,2023-03-04,Mar 2023,Saturday,6,Entertainment,#Hollywood,Negative,-0.198,English,Mobile,Android,39,7,3,131,0,1424
TW101706,2023-12-29,Dec 2023,Friday,10,Economy,#Economy,Neutral,-0.008,Hindi,Web,Buffer,9,2,1,81,0,20
TW101707,2023-07-22,Jul 2023,Saturday,18,Movies,#Movies,Neutral,0.052,English,Mobile,Android,0,0,0,554,0,337
TW101708,2023-03-08,Mar 2023,Wednesday,16,Economy,#Stock,Negative,-0.608,English,Mobile,Twitter Web,15,4,1,1108,0,129
TW101709,2023-08-18,Aug 2023,Friday,15,Fashion,#OOTD,Negative,-0.344,English,API,iPhone,14,4,1,362,0,2062
TW101710,2023-10-09,Oct 2023,Monday,14,Health,#Covid,Negative,-0.353,Hindi,Mobile,iPhone,9,1,1,29,0,413
TW101711,2023-10-02,Oct 2023,Monday,4,Gaming,#Xbox,Neutral,-0.044,Spanish,Web,TweetDeck,3,1,0,1415,1,157
TW101712,2023-04-09,Apr 2023,Sunday,5,Sports,#Football,Positive,0.302,English,API,Android,39,12,9,764,0,1034
TW101713,2023-07-06,Jul 2023,Thursday,19,Food,#Cooking,Positive,0.392,English,Web,Android,3,0,0,1130,0,797
TW101714,2023-09-22,Sep 2023,Friday,11,Health,#Covid,Neutral,-0.025,Portuguese,API,Twitter Web,7,1,1,866,1,2673
TW101715,2023-01-27,Jan 2023,Friday,22,Movies,#Oscars,Neutral,0.083,English,Web,Android,12,2,1,423,1,268
TW101716,2023-01-26,Jan 2023,Thursday,21,Economy,#Inflation,Negative,-0.499,English,Mobile,iPhone,40,4,2,591,0,426
TW101717,2023-09-29,Sep 2023,Friday,21,Sports,#Football,Negative,-0.858,English,Desktop,Twitter Web,8,3,1,301,0,173
TW101718,2023-08-20,Aug 2023,Sunday,19,Health,#Covid,Positive,0.448,English,Desktop,Android,29,9,5,184,0,763
TW101719,2023-11-21,Nov 2023,Tuesday,12,Music,#NewSong,Neutral,0.089,English,Mobile,Android,10,2,2,104,0,70
TW101720,2023-05-17,May 2023,Wednesday,14,Entertainment,#Series,Neutral,-0.036,English,Mobile,Twitter Web,13,3,2,73,0,69
TW101721,2023-07-24,Jul 2023,Monday,2,Movies,#Review,Negative,-0.125,English,Mobile,iPhone,34,6,4,617,0,388
TW101722,2023-01-21,Jan 2023,Saturday,14,Sports,#Cricket,Negative,-0.53,Hindi,Web,iPhone,2,0,0,101,1,197
TW101723,2023-01-03,Jan 2023,Tuesday,7,Fashion,#OOTD,Negative,-0.665,Spanish,Mobile,Twitter Web,47,5,8,905,1,1572
TW101724,2023-01-23,Jan 2023,Monday,7,Entertainment,#Bollywood,Negative,-0.381,Hindi,Mobile,iPhone,9,0,1,149,0,916
TW101725,2023-12-09,Dec 2023,Saturday,12,Sports,#Cricket,Negative,-0.162,French,Mobile,Buffer,69,12,15,701,0,2681
TW101726,2023-12-17,Dec 2023,Sunday,23,Music,#Playlist,Negative,-0.893,English,Mobile,Android,25,8,6,1052,0,194
TW101727,2023-08-02,Aug 2023,Wednesday,0,Technology,#Python,Negative,-0.357,English,Mobile,iPhone,53,12,7,599,0,1699
TW101728,2023-01-21,Jan 2023,Saturday,15,Movies,#Movies,Positive,0.164,French,Mobile,Twitter Web,60,14,6,197,1,427
TW101729,2023-05-11,May 2023,Thursday,16,Food,#Foodie,Neutral,-0.038,Hindi,Web,Twitter Web,35,12,7,322,0,558
TW101730,2023-03-27,Mar 2023,Monday,19,Movies,#Movies,Positive,0.302,English,Web,iPhone,28,4,6,334,0,241
TW101731,2023-07-13,Jul 2023,Thursday,10,Politics,#Election,Negative,-0.934,Hindi,Mobile,TweetDeck,11,4,1,930,0,144
TW101732,2023-09-09,Sep 2023,Saturday,2,Technology,#MachineLearning,Positive,0.239,Hindi,Mobile,Android,11,2,0,1642,0,1361
TW101733,2023-12-04,Dec 2023,Monday,14,Movies,#BoxOffice,Positive,0.582,Hindi,Mobile,Buffer,42,15,9,202,0,608
TW101734,2023-02-01,Feb 2023,Wednesday,15,Entertainment,#Series,Positive,0.39,English,Mobile,TweetDeck,4,0,0,272,0,520
TW101735,2023-06-05,Jun 2023,Monday,11,Food,#Cooking,Negative,-0.768,Hindi,Mobile,iPhone,4,0,0,12,0,59
TW101736,2023-10-09,Oct 2023,Monday,1,Entertainment,#Bollywood,Positive,1.0,French,Mobile,Buffer,16,2,3,470,0,174
TW101737,2023-08-15,Aug 2023,Tuesday,5,Climate,#COP28,Neutral,-0.094,English,Mobile,iPhone,28,5,3,819,0,1317
TW101738,2023-11-24,Nov 2023,Friday,2,Fashion,#Style,Positive,0.685,Spanish,Mobile,iPhone,4,1,0,768,0,192
TW101739,2023-04-04,Apr 2023,Tuesday,6,Music,#Concert,Positive,0.486,Hindi,API,TweetDeck,44,16,3,303,0,223
TW101740,2023-05-21,May 2023,Sunday,15,Entertainment,#Hollywood,Negative,-0.689,English,Desktop,Twitter Web,27,10,4,455,0,469
TW101741,2023-11-11,Nov 2023,Saturday,18,Economy,#Inflation,Negative,-0.768,English,Mobile,iPhone,68,12,11,152,0,818
TW101742,2023-05-01,May 2023,Monday,4,Sports,#Football,Neutral,0.073,English,Web,Android,10,1,0,329,1,430
TW101743,2023-05-11,May 2023,Thursday,1,Economy,#Bitcoin,Negative,-0.577,English,Mobile,Buffer,39,12,2,1325,0,176
TW101744,2023-11-10,Nov 2023,Friday,17,Climate,#Green,Negative,-0.701,English,Mobile,Twitter Web,8,1,1,716,0,2736
TW101745,2023-05-06,May 2023,Saturday,11,Movies,#Cinema,Negative,-0.83,English,Desktop,Buffer,1,0,0,749,0,488
TW101746,2023-02-12,Feb 2023,Sunday,7,Politics,#Government,Neutral,0.06,English,Mobile,Android,9,3,1,91,0,5128
TW101747,2023-05-12,May 2023,Friday,9,Technology,#ChatGPT,Neutral,0.033,Hindi,Web,Twitter Web,8,1,1,283,0,3052
TW101748,2023-03-16,Mar 2023,Thursday,9,Sports,#FIFA,Neutral,0.04,French,Desktop,TweetDeck,47,18,8,651,0,287
TW101749,2023-05-23,May 2023,Tuesday,5,Music,#NewSong,Positive,0.54,English,Desktop,Buffer,74,28,8,987,1,532
TW101750,2023-07-10,Jul 2023,Monday,14,Entertainment,#Bollywood,Positive,0.956,English,Mobile,iPhone,24,9,4,192,0,738
TW101751,2023-07-02,Jul 2023,Sunday,19,Sports,#NBA,Positive,0.447,English,Mobile,Twitter Web,22,6,3,1633,0,221
TW101752,2023-02-13,Feb 2023,Monday,9,Movies,#Oscars,Negative,-0.588,Portuguese,Mobile,Twitter Web,12,2,2,1197,0,175
TW101753,2023-06-11,Jun 2023,Sunday,7,Gaming,#Minecraft,Neutral,-0.026,English,Mobile,Android,20,4,1,145,0,598
TW101754,2023-09-15,Sep 2023,Friday,15,Movies,#Movies,Positive,0.375,Hindi,Mobile,Android,79,11,13,352,0,382
TW101755,2023-06-07,Jun 2023,Wednesday,23,Climate,#COP28,Positive,0.355,English,Mobile,Buffer,19,5,1,1003,0,430
TW101756,2023-04-25,Apr 2023,Tuesday,22,Technology,#ChatGPT,Negative,-0.13,English,Web,Twitter Web,27,3,1,30,0,275
TW101757,2023-10-12,Oct 2023,Thursday,20,Food,#Restaurant,Negative,-0.287,Hindi,Web,Twitter Web,8,1,1,506,0,51
TW101758,2023-05-07,May 2023,Sunday,4,Entertainment,#Hollywood,Negative,-0.832,English,Web,Twitter Web,5,0,1,85,0,288
TW101759,2023-08-09,Aug 2023,Wednesday,18,Movies,#Cinema,Neutral,-0.061,English,Web,Twitter Web,17,1,2,213,0,1835
TW101760,2023-07-28,Jul 2023,Friday,2,Climate,#ClimateChange,Positive,0.487,French,Mobile,TweetDeck,64,24,7,88,0,756
TW101761,2023-08-16,Aug 2023,Wednesday,7,Music,#NewSong,Positive,0.296,English,Mobile,iPhone,63,22,10,85,0,578
TW101762,2023-02-16,Feb 2023,Thursday,14,Health,#MentalHealth,Neutral,0.061,English,Mobile,Android,8,2,1,72,0,1420
TW101763,2023-11-25,Nov 2023,Saturday,1,Economy,#Stock,Negative,-0.687,Hindi,Mobile,iPhone,3,0,0,2588,0,279
TW101764,2023-05-03,May 2023,Wednesday,20,Health,#Health,Positive,0.52,English,Web,Android,8,2,0,50,0,514
TW101765,2023-01-01,Jan 2023,Sunday,8,Economy,#Finance,Positive,0.764,English,Mobile,Twitter Web,60,6,8,883,0,810
TW101766,2023-06-25,Jun 2023,Sunday,1,Technology,#MachineLearning,Neutral,0.04,English,Web,Twitter Web,14,2,2,244,0,236
TW101767,2023-05-13,May 2023,Saturday,14,Climate,#ClimateChange,Negative,-0.545,French,Desktop,iPhone,70,16,13,841,1,262
TW101768,2023-06-27,Jun 2023,Tuesday,21,Sports,#Football,Neutral,-0.064,French,Web,Android,13,4,3,410,0,3478
TW101769,2023-12-15,Dec 2023,Friday,11,Health,#Wellness,Positive,0.228,English,Mobile,Twitter Web,174,56,25,458,0,1057
TW101770,2023-06-17,Jun 2023,Saturday,20,Food,#Restaurant,Positive,0.666,Portuguese,Web,Android,69,12,12,81,1,2938
TW101771,2023-02-28,Feb 2023,Tuesday,6,Politics,#Policy,Positive,0.927,English,Web,TweetDeck,24,7,4,148,0,188
TW101772,2023-07-27,Jul 2023,Thursday,7,Politics,#Vote,Negative,-0.627,Hindi,Web,Twitter Web,17,4,4,1721,0,1470
TW101773,2023-03-16,Mar 2023,Thursday,17,Gaming,#Minecraft,Neutral,-0.038,English,Mobile,Android,26,6,4,1034,1,1393
TW101774,2023-09-03,Sep 2023,Sunday,20,Gaming,#Esports,Positive,0.91,Portuguese,Mobile,iPhone,15,3,2,482,0,210
TW101775,2023-08-30,Aug 2023,Wednesday,21,Climate,#Green,Positive,0.601,English,Mobile,TweetDeck,13,4,1,22,0,1738
TW101776,2023-02-17,Feb 2023,Friday,16,Gaming,#Minecraft,Negative,-0.534,Spanish,Mobile,Twitter Web,20,2,3,338,0,414
TW101777,2023-08-14,Aug 2023,Monday,9,Movies,#Movies,Negative,-0.97,Hindi,Mobile,Android,29,8,4,97,0,63
TW101778,2023-03-30,Mar 2023,Thursday,2,Technology,#MachineLearning,Positive,0.369,French,Web,Twitter Web,108,43,21,188,0,360
TW101779,2023-06-07,Jun 2023,Wednesday,5,Technology,#ChatGPT,Positive,0.86,French,Desktop,iPhone,8,1,1,223,1,206
TW101780,2023-06-03,Jun 2023,Saturday,21,Music,#Spotify,Positive,0.187,English,Mobile,Twitter Web,41,6,10,273,0,1049
TW101781,2023-04-28,Apr 2023,Friday,20,Movies,#Movies,Negative,-0.899,English,Web,Twitter Web,17,5,2,1376,0,323
TW101782,2023-09-27,Sep 2023,Wednesday,6,Movies,#Movies,Negative,-0.717,Spanish,Web,Android,225,79,22,304,0,780
TW101783,2023-11-19,Nov 2023,Sunday,9,Climate,#ClimateChange,Neutral,0.062,Hindi,Mobile,iPhone,17,2,3,522,1,627
TW101784,2023-10-16,Oct 2023,Monday,20,Economy,#Bitcoin,Neutral,0.012,English,Web,Twitter Web,14,4,1,64,0,2353
TW101785,2023-11-18,Nov 2023,Saturday,3,Economy,#Finance,Positive,0.715,English,Mobile,iPhone,32,7,7,39,0,582
TW101786,2023-05-20,May 2023,Saturday,20,Health,#Fitness,Negative,-0.426,English,Web,Buffer,1,0,0,138,0,137
TW101787,2023-04-04,Apr 2023,Tuesday,3,Food,#Restaurant,Negative,-0.842,English,Web,Twitter Web,99,27,10,240,0,307
TW101788,2023-05-01,May 2023,Monday,22,Fashion,#OOTD,Positive,0.368,English,Mobile,Twitter Web,82,18,12,1682,0,3938
TW101789,2023-11-18,Nov 2023,Saturday,21,Gaming,#Xbox,Positive,0.877,Spanish,Web,TweetDeck,92,14,19,106,0,1096
TW101790,2023-08-11,Aug 2023,Friday,23,Music,#Playlist,Positive,0.517,French,Mobile,iPhone,89,15,18,301,0,2204
TW101791,2023-02-11,Feb 2023,Saturday,8,Economy,#Inflation,Neutral,-0.029,Portuguese,Desktop,Buffer,14,4,2,149,0,326
TW101792,2023-02-12,Feb 2023,Sunday,16,Sports,#NBA,Positive,0.193,French,Desktop,Twitter Web,15,3,1,218,0,1081
TW101793,2023-11-30,Nov 2023,Thursday,7,Music,#Concert,Positive,0.226,Portuguese,Mobile,iPhone,38,13,7,603,0,310
TW101794,2023-06-10,Jun 2023,Saturday,13,Movies,#Movies,Neutral,-0.044,French,Web,iPhone,6,2,0,8,0,1340
TW101795,2023-05-17,May 2023,Wednesday,15,Movies,#Oscars,Neutral,-0.042,English,Web,Android,25,2,5,72,0,842
TW101796,2023-12-31,Dec 2023,Sunday,23,Fashion,#Designer,Positive,0.225,English,Mobile,iPhone,16,4,2,129,0,219
TW101797,2023-07-11,Jul 2023,Tuesday,23,Health,#Wellness,Positive,0.23,English,Mobile,iPhone,172,47,33,526,1,925
TW101798,2023-10-25,Oct 2023,Wednesday,8,Fashion,#Fashion,Negative,-0.308,English,Mobile,Twitter Web,38,4,2,1115,0,466
TW101799,2023-08-11,Aug 2023,Friday,22,Fashion,#Style,Positive,0.278,Portuguese,Mobile,Android,7,2,0,604,1,609
TW101800,2023-07-26,Jul 2023,Wednesday,21,Food,#Cooking,Neutral,0.037,English,Mobile,iPhone,15,1,2,16,0,1766
TW101801,2023-08-06,Aug 2023,Sunday,19,Movies,#BoxOffice,Negative,-0.166,English,Mobile,Android,106,21,25,127,0,2543
TW101802,2023-10-28,Oct 2023,Saturday,10,Food,#Cooking,Positive,0.856,English,Web,Android,70,23,9,689,0,1507
TW101803,2023-10-06,Oct 2023,Friday,22,Food,#Foodie,Positive,0.213,English,Mobile,iPhone,2,0,0,1091,0,321
TW101804,2023-11-05,Nov 2023,Sunday,9,Entertainment,#Series,Negative,-0.237,English,Web,Android,12,4,2,250,0,936
TW101805,2023-06-09,Jun 2023,Friday,22,Technology,#MachineLearning,Neutral,0.093,Spanish,Desktop,Twitter Web,45,5,2,463,0,250
TW101806,2023-12-20,Dec 2023,Wednesday,9,Technology,#AI,Positive,0.512,English,Mobile,Twitter Web,40,5,9,449,0,78
TW101807,2023-01-11,Jan 2023,Wednesday,1,Food,#Food,Positive,0.728,English,Mobile,Android,120,15,12,385,1,1587
TW101808,2023-04-05,Apr 2023,Wednesday,19,Climate,#ClimateChange,Positive,0.403,Hindi,Mobile,iPhone,3,0,0,256,0,906
TW101809,2023-03-25,Mar 2023,Saturday,9,Sports,#Football,Neutral,-0.06,Portuguese,Mobile,Twitter Web,10,2,1,920,0,826
